uid,iid,user_idx,item_idx,user_id,product_id,rating,rating_count,time_of_day,season,device_type,gender,category,brand,price,original_price,discount_percentage,product_views,purchase_intent,interaction_type,timestamp,price_range,time_of_day_encoded,season_encoded,device_type_encoded,category_encoded,day_of_week,month,hour,is_weekend,explicit_rating
58,117,58,117,59,118,3.93,388,morning,summer,mobile,M,Cargo Pants,Puma,2284969,2596556,12,1444,high,cart,2024-06-01 09:05:25,Luxury,2,2,1,4,5,6,9,1,0.6433333333333334
195,150,195,150,196,151,4.69,166,morning,summer,tablet,M,Cardigan,Dickies,1354322,1805763,25,915,high,purchase,2024-06-01 09:09:26,Premium,2,2,2,3,5,6,9,1,0.8966666666666668
138,426,138,426,139,427,3.78,359,morning,summer,mobile,F,Blouse,Mango,2427769,2925023,17,1050,high,cart,2024-06-01 09:11:51,Luxury,2,2,1,1,5,6,9,1,0.5933333333333333
37,311,37,311,38,312,3.66,226,morning,summer,tablet,F,Skirt,Gap,941807,1070236,12,1308,medium,cart,2024-06-01 09:46:41,Mid,2,2,2,15,5,6,9,1,0.5533333333333333
92,171,92,171,93,172,4.4,234,morning,summer,desktop,F,Shorts,Tommy Hilfiger,493633,641082,23,1074,high,purchase,2024-06-01 10:12:56,Budget,2,2,0,14,5,6,10,1,0.8000000000000002
46,296,46,296,47,297,4.79,65,morning,summer,desktop,F,Jeans,Gucci,916507,1190270,23,1396,high,purchase,2024-06-01 10:58:03,Mid,2,2,0,10,5,6,10,1,0.93
118,352,118,352,119,353,3.9,388,afternoon,summer,mobile,F,Jeans,Puma,1540465,1711628,10,801,high,cart,2024-06-01 12:25:55,Premium,0,2,1,10,5,6,12,1,0.6333333333333333
138,372,138,372,139,373,3.8,165,afternoon,summer,mobile,F,Cardigan,Uniqlo,1184648,1393704,15,1441,low,view,2024-06-01 13:01:43,Premium,0,2,1,3,5,6,13,1,0.6
177,285,177,285,178,286,4.85,70,afternoon,summer,tablet,F,Shorts,Gap,944717,1152095,18,898,high,purchase,2024-06-01 15:47:58,Mid,0,2,2,14,5,6,15,1,0.9499999999999998
9,7,9,7,10,8,2.5,76,afternoon,summer,tablet,M,Bag,Puma,2523187,2867259,12,1724,low,view,2024-06-01 15:59:49,Luxury,0,2,2,0,5,6,15,1,0.16666666666666666
144,331,144,331,145,332,4.52,68,evening,summer,mobile,F,Hat,Calvin Klein,540484,675606,20,1930,high,cart,2024-06-01 19:50:28,Mid,1,2,1,7,5,6,19,1,0.8399999999999999
151,210,151,210,152,211,3.24,273,evening,summer,mobile,M,Hat,Calvin Klein,426068,568091,25,1791,medium,cart,2024-06-01 20:14:49,Budget,1,2,1,7,5,6,20,1,0.4133333333333334
129,241,129,241,130,242,3.77,375,evening,summer,mobile,F,Jeans,Pull&Bear,995801,1276669,22,847,high,cart,2024-06-01 21:59:30,Mid,1,2,1,10,5,6,21,1,0.59
138,285,138,285,139,286,3.97,193,night,summer,mobile,F,Dress,Adidas,787447,1049930,25,1422,medium,cart,2024-06-02 00:30:00,Mid,3,2,1,6,6,6,0,1,0.6566666666666667
135,268,135,268,136,269,4.52,322,night,summer,desktop,F,Jeans,Gucci,620052,784876,21,334,high,purchase,2024-06-02 02:53:59,Mid,3,2,0,10,6,6,2,1,0.8399999999999999
175,12,175,12,176,13,3.88,301,morning,summer,desktop,M,Polo Shirt,Adidas,1530827,1889910,19,89,low,view,2024-06-02 09:06:34,Premium,2,2,0,11,6,6,9,1,0.6266666666666666
146,481,146,481,147,482,4.03,209,morning,summer,tablet,F,Hoodie,Mango,1708345,2218631,23,55,high,view,2024-06-02 09:24:40,Premium,2,2,2,8,6,6,9,1,0.6766666666666667
153,441,153,441,154,442,4.5,364,morning,summer,mobile,M,Polo Shirt,Uniqlo,1923480,2317446,17,1695,high,purchase,2024-06-02 09:49:12,Premium,2,2,1,11,6,6,9,1,0.8333333333333334
145,189,145,189,146,190,3.81,359,afternoon,summer,desktop,M,Shirt,Pull&Bear,2101567,2415595,13,955,medium,cart,2024-06-02 12:57:03,Luxury,0,2,0,12,6,6,12,1,0.6033333333333334
84,479,84,479,85,480,2.54,395,evening,summer,mobile,M,Dress,Bershka,517503,623498,17,84,medium,view,2024-06-02 19:38:50,Mid,1,2,1,6,6,6,19,1,0.18000000000000002
1,169,1,169,2,170,4.4,66,night,summer,tablet,F,Jeans,Dickies,2461040,2796637,12,1583,high,purchase,2024-06-03 01:36:35,Luxury,3,2,2,10,0,6,1,0,0.8000000000000002
30,14,30,14,31,15,3.51,140,night,summer,tablet,F,Shorts,Nike,1466443,1666413,12,1370,medium,cart,2024-06-03 03:32:22,Premium,3,2,2,14,0,6,3,0,0.5033333333333333
121,321,121,321,122,322,3.26,207,night,summer,desktop,M,Shorts,Forever 21,634653,783523,19,39,high,cart,2024-06-03 04:05:52,Mid,3,2,0,14,0,6,4,0,0.41999999999999993
2,22,2,22,3,23,2.86,237,night,summer,mobile,M,Shorts,Zara,2171057,2783407,22,1509,low,view,2024-06-03 04:20:07,Luxury,3,2,1,14,0,6,4,0,0.2866666666666666
65,469,65,469,66,470,3.94,33,night,summer,mobile,M,T-shirt,Pull&Bear,1039114,1332198,22,611,high,cart,2024-06-03 05:34:00,Premium,3,2,1,19,0,6,5,0,0.6466666666666666
47,305,47,305,48,306,2.23,124,morning,summer,mobile,M,Shoes,Carhartt,608349,699252,13,1021,low,view,2024-06-03 08:05:20,Mid,2,2,1,13,0,6,8,0,0.07666666666666666
17,328,17,328,18,329,3.48,63,morning,summer,tablet,M,Cardigan,Gucci,1970862,2433163,19,314,high,cart,2024-06-03 08:26:52,Premium,2,2,2,3,0,6,8,0,0.49333333333333335
73,313,73,313,74,314,4.26,24,morning,summer,mobile,F,Skirt,Puma,1421815,1597546,11,167,high,purchase,2024-06-03 10:39:01,Premium,2,2,1,15,0,6,10,0,0.7533333333333333
194,186,194,186,195,187,2.16,139,morning,summer,desktop,F,Dress,Mango,1877563,2262125,17,700,low,view,2024-06-03 11:37:33,Premium,2,2,0,6,0,6,11,0,0.05333333333333338
130,331,130,331,131,332,4.66,313,afternoon,summer,tablet,F,Boots,Adidas,1443059,1924079,25,869,medium,view,2024-06-03 13:21:13,Premium,0,2,2,2,0,6,13,0,0.8866666666666667
187,315,187,315,188,316,3.27,74,afternoon,summer,desktop,M,Hoodie,Carhartt,2142170,2644655,19,372,high,cart,2024-06-03 16:25:18,Luxury,0,2,0,8,0,6,16,0,0.42333333333333334
33,343,33,343,34,344,2.86,399,evening,summer,tablet,M,T-shirt,Lacoste,1152532,1477606,22,259,low,view,2024-06-03 20:36:56,Premium,1,2,2,19,0,6,20,0,0.2866666666666666
192,423,192,423,193,424,3.77,197,evening,summer,tablet,M,Dress,Forever 21,1728044,2081981,17,351,medium,view,2024-06-03 20:38:26,Premium,1,2,2,6,0,6,20,0,0.59
173,37,173,37,174,38,4.71,381,evening,summer,mobile,F,Dress,Levi's,1632028,1942891,16,688,medium,cart,2024-06-03 21:02:12,Premium,1,2,1,6,0,6,21,0,0.9033333333333333
147,362,147,362,148,363,2.71,43,evening,summer,mobile,F,Coat,Forever 21,1372813,1760017,22,80,low,view,2024-06-03 21:33:16,Premium,1,2,1,5,0,6,21,0,0.23666666666666666
24,469,24,469,25,470,4.98,157,evening,summer,desktop,M,Boots,Calvin Klein,1461675,1761055,17,1196,medium,cart,2024-06-03 22:30:34,Premium,1,2,0,2,0,6,22,0,0.9933333333333335
100,266,100,266,101,267,4.43,233,night,summer,tablet,F,Jacket,Mango,1409180,1830105,23,185,high,purchase,2024-06-04 02:22:22,Premium,3,2,2,9,1,6,2,0,0.8099999999999999
14,491,14,491,15,492,4.14,324,night,summer,mobile,M,Hat,The North Face,666357,802840,17,101,high,purchase,2024-06-04 02:54:11,Mid,3,2,1,7,1,6,2,0,0.7133333333333333
56,494,56,494,57,495,2.5,162,night,summer,tablet,F,Sneakers,Puma,938690,1251587,25,1433,medium,view,2024-06-04 05:16:20,Mid,3,2,2,16,1,6,5,0,0.16666666666666666
178,347,178,347,179,348,3.18,89,morning,summer,mobile,M,Sweater,Puma,2166085,2461461,12,1360,low,view,2024-06-04 06:33:36,Luxury,2,2,1,18,1,6,6,0,0.39333333333333337
168,68,168,68,169,69,4.31,213,morning,summer,mobile,F,T-shirt,Puma,1990177,2584646,23,859,high,purchase,2024-06-04 07:30:31,Premium,2,2,1,19,1,6,7,0,0.7699999999999999
74,83,74,83,75,84,3.62,269,morning,summer,desktop,F,Jacket,Forever 21,734766,942008,22,1433,medium,view,2024-06-04 08:41:55,Mid,2,2,0,9,1,6,8,0,0.54
29,47,29,47,30,48,4.39,297,morning,summer,mobile,M,Blouse,Mango,1383574,1590315,13,1033,high,purchase,2024-06-04 09:03:00,Premium,2,2,1,1,1,6,9,0,0.7966666666666665
45,301,45,301,46,302,3.88,396,morning,summer,tablet,M,Bag,Gucci,2147193,2862925,25,40,medium,cart,2024-06-04 10:41:52,Luxury,2,2,2,0,1,6,10,0,0.6266666666666666
112,99,112,99,113,100,3.88,330,afternoon,summer,desktop,F,Jacket,Forever 21,530911,603309,12,623,low,view,2024-06-04 14:21:27,Mid,0,2,0,9,1,6,14,0,0.6266666666666666
149,447,149,447,150,448,4.03,359,afternoon,summer,mobile,M,Cargo Pants,Gucci,1068028,1227619,13,718,high,cart,2024-06-04 15:37:46,Premium,0,2,1,4,1,6,15,0,0.6766666666666667
13,457,13,457,14,458,2.27,179,afternoon,summer,tablet,F,Jeans,Ralph Lauren,547201,701540,22,480,medium,view,2024-06-04 16:12:10,Mid,0,2,2,10,1,6,16,0,0.09000000000000001
106,311,106,311,107,312,4.5,352,afternoon,summer,desktop,M,Boots,Gap,435808,581078,25,55,medium,view,2024-06-04 17:02:44,Budget,0,2,0,2,1,6,17,0,0.8333333333333334
32,435,32,435,33,436,4.08,218,evening,summer,mobile,M,Cardigan,Bershka,486282,572097,15,1558,high,purchase,2024-06-04 18:56:31,Budget,1,2,1,3,1,6,18,0,0.6933333333333334
91,29,91,29,92,30,4.21,348,evening,summer,mobile,F,Hoodie,Bershka,284941,374923,24,1760,medium,view,2024-06-04 19:08:45,Budget,1,2,1,8,1,6,19,0,0.7366666666666667
20,23,20,23,21,24,4.6,136,evening,summer,tablet,F,Bag,Gucci,635165,765260,17,933,high,purchase,2024-06-04 22:06:49,Mid,1,2,2,0,1,6,22,0,0.8666666666666666
164,140,164,140,165,141,4.27,247,evening,summer,desktop,M,Cargo Pants,Uniqlo,2070988,2588735,20,1100,medium,view,2024-06-04 22:10:44,Luxury,1,2,0,4,1,6,22,0,0.7566666666666665
196,301,196,301,197,302,3.62,280,night,summer,mobile,F,Blouse,The North Face,1249446,1644009,24,1499,medium,view,2024-06-05 02:09:57,Premium,3,2,1,1,2,6,2,0,0.54
143,294,143,294,144,295,3.68,274,night,summer,tablet,F,Hat,Puma,1192341,1472027,19,1477,high,cart,2024-06-05 02:45:47,Premium,3,2,2,7,2,6,2,0,0.56
34,478,34,478,35,479,4.64,182,night,summer,desktop,F,Blouse,H&M,2090135,2518235,17,1646,high,purchase,2024-06-05 03:16:40,Luxury,3,2,0,1,2,6,3,0,0.8799999999999999
197,389,197,389,198,390,4.39,306,night,summer,desktop,F,Shoes,H&M,1697592,2263456,25,108,medium,cart,2024-06-05 05:18:10,Premium,3,2,0,13,2,6,5,0,0.7966666666666665
123,92,123,92,124,93,3.37,343,morning,summer,tablet,M,T-shirt,Zara,2042343,2652394,23,1337,high,cart,2024-06-05 07:38:28,Luxury,2,2,2,19,2,6,7,0,0.4566666666666667
44,411,44,411,45,412,4.26,264,morning,summer,desktop,M,Jacket,Tommy Hilfiger,747355,879242,15,352,high,purchase,2024-06-05 08:21:56,Mid,2,2,0,9,2,6,8,0,0.7533333333333333
6,375,6,375,7,376,4.94,71,morning,summer,desktop,F,Boots,Levi's,2347273,2828040,17,1823,high,purchase,2024-06-05 08:34:23,Luxury,2,2,0,2,2,6,8,0,0.9800000000000001
121,251,121,251,122,252,4.23,277,morning,summer,mobile,M,Shorts,Zara,1692080,2115101,20,1139,high,purchase,2024-06-05 09:08:23,Premium,2,2,1,14,2,6,9,0,0.7433333333333335
32,86,32,86,33,87,3.61,199,morning,summer,mobile,F,Dress,Calvin Klein,1633238,1944331,16,1824,medium,view,2024-06-05 10:55:59,Premium,2,2,1,6,2,6,10,0,0.5366666666666666
165,384,165,384,166,385,4.52,273,morning,summer,desktop,M,Shirt,Pull&Bear,1878003,2504004,25,990,high,purchase,2024-06-05 11:31:33,Premium,2,2,0,12,2,6,11,0,0.8399999999999999
102,122,102,122,103,123,4.88,291,morning,summer,mobile,M,Shorts,Ralph Lauren,897078,1180366,24,1638,high,cart,2024-06-05 11:37:35,Mid,2,2,1,14,2,6,11,0,0.96
37,417,37,417,38,418,3.83,177,afternoon,summer,tablet,M,Coat,Levi's,778913,916369,15,1286,low,view,2024-06-05 12:18:57,Mid,0,2,2,5,2,6,12,0,0.61
14,186,14,186,15,187,3.42,360,afternoon,summer,desktop,M,Sunglasses,Pull&Bear,2176766,2902355,25,1749,medium,view,2024-06-05 12:36:36,Luxury,0,2,0,17,2,6,12,0,0.47333333333333333
35,169,35,169,36,170,4.22,264,afternoon,summer,desktop,F,T-shirt,Carhartt,1568473,1912773,18,1095,high,purchase,2024-06-05 13:35:20,Premium,0,2,0,19,2,6,13,0,0.7399999999999999
148,415,148,415,149,416,3.64,144,evening,summer,mobile,F,Jeans,Pull&Bear,1977007,2636010,25,488,medium,cart,2024-06-05 18:42:49,Premium,1,2,1,10,2,6,18,0,0.5466666666666667
196,428,196,428,197,429,4.72,379,evening,summer,tablet,M,Cardigan,H&M,2284657,2656579,14,681,medium,cart,2024-06-05 19:05:43,Luxury,1,2,2,3,2,6,19,0,0.9066666666666666
14,159,14,159,15,160,4.6,208,evening,summer,desktop,F,T-shirt,Gap,1051954,1348660,22,574,high,purchase,2024-06-05 19:51:25,Premium,1,2,0,19,2,6,19,0,0.8666666666666666
167,292,167,292,168,293,4.72,245,evening,summer,mobile,F,Bag,Uniqlo,1562286,1952858,20,606,high,purchase,2024-06-05 22:17:26,Premium,1,2,1,0,2,6,22,0,0.9066666666666666
178,278,178,278,179,279,2.66,288,evening,summer,mobile,F,Dress,Calvin Klein,1607801,2143735,25,83,medium,view,2024-06-05 22:43:26,Premium,1,2,1,6,2,6,22,0,0.22000000000000006
3,267,3,267,4,268,4.12,292,night,summer,desktop,F,Blouse,Uniqlo,1271857,1589822,20,540,high,purchase,2024-06-06 03:35:53,Premium,3,2,0,1,3,6,3,0,0.7066666666666667
15,40,15,40,16,41,4.3,315,night,summer,mobile,F,Sweater,Carhartt,1522113,1902642,20,156,high,purchase,2024-06-06 03:46:11,Premium,3,2,1,18,3,6,3,0,0.7666666666666666
132,233,132,233,133,234,4.72,35,night,summer,desktop,M,Jacket,Levi's,334231,393214,15,1978,medium,view,2024-06-06 04:20:55,Budget,3,2,0,9,3,6,4,0,0.9066666666666666
165,488,165,488,166,489,3.77,31,night,summer,mobile,F,Jeans,Gucci,1037316,1192318,13,1628,high,cart,2024-06-06 04:57:04,Premium,3,2,1,10,3,6,4,0,0.59
178,51,178,51,179,52,4.39,266,morning,summer,desktop,M,Polo Shirt,Pull&Bear,606567,713609,15,1411,high,purchase,2024-06-06 07:02:57,Mid,2,2,0,11,3,6,7,0,0.7966666666666665
136,363,136,363,137,364,4.2,322,morning,summer,tablet,M,Sunglasses,Uniqlo,1793805,2360270,24,1924,high,purchase,2024-06-06 09:04:24,Premium,2,2,2,17,3,6,9,0,0.7333333333333334
18,353,18,353,19,354,4.54,46,morning,summer,mobile,M,Hat,Mango,624631,761746,18,1359,high,purchase,2024-06-06 09:26:27,Mid,2,2,1,7,3,6,9,0,0.8466666666666667
27,412,27,412,28,413,4.92,127,morning,summer,desktop,F,Shoes,Gucci,1029513,1286892,20,649,medium,cart,2024-06-06 09:32:36,Premium,2,2,0,13,3,6,9,0,0.9733333333333333
195,108,195,108,196,109,4.02,271,morning,summer,tablet,M,Sweater,Tommy Hilfiger,1523698,1881109,19,1387,high,purchase,2024-06-06 10:13:07,Premium,2,2,2,18,3,6,10,0,0.6733333333333332
170,146,170,146,171,147,4.44,61,morning,summer,desktop,M,T-shirt,Bershka,2158925,2425759,11,688,high,purchase,2024-06-06 11:40:27,Luxury,2,2,0,19,3,6,11,0,0.8133333333333335
130,83,130,83,131,84,4.46,239,evening,summer,desktop,M,Shorts,H&M,738402,889641,17,486,medium,cart,2024-06-06 18:00:06,Mid,1,2,0,14,3,6,18,0,0.82
81,151,81,151,82,152,4.33,34,evening,summer,tablet,M,Sneakers,Zara,666740,813098,18,1819,high,purchase,2024-06-06 19:06:45,Mid,1,2,2,16,3,6,19,0,0.7766666666666667
61,375,61,375,62,376,2.51,279,evening,summer,desktop,M,Sneakers,Tommy Hilfiger,1618461,2129555,24,1018,medium,view,2024-06-06 21:33:36,Premium,1,2,0,16,3,6,21,0,0.16999999999999993
103,423,103,423,104,424,4.54,60,night,summer,desktop,F,Shoes,Calvin Klein,2189879,2576329,15,1231,high,purchase,2024-06-07 02:51:51,Luxury,3,2,0,13,4,6,2,0,0.8466666666666667
28,286,28,286,29,287,4.65,177,night,summer,tablet,M,Coat,Ralph Lauren,555301,653296,15,1010,medium,cart,2024-06-07 04:27:17,Mid,3,2,2,5,4,6,4,0,0.8833333333333334
85,377,85,377,86,378,3.18,60,night,summer,tablet,M,Cardigan,Levi's,771727,867110,11,1380,low,view,2024-06-07 05:30:47,Mid,3,2,2,3,4,6,5,0,0.39333333333333337
26,37,26,37,27,38,3.22,354,morning,summer,tablet,M,Shorts,Mango,493596,658129,25,513,medium,cart,2024-06-07 06:40:58,Budget,2,2,2,14,4,6,6,0,0.40666666666666673
69,30,69,30,70,31,2.61,289,morning,summer,desktop,M,Bag,Ralph Lauren,1768507,2009668,12,1246,medium,view,2024-06-07 11:09:01,Premium,2,2,0,0,4,6,11,0,0.20333333333333328
36,224,36,224,37,225,4.69,377,morning,summer,mobile,M,Bag,Forever 21,1231436,1520292,19,925,medium,cart,2024-06-07 11:30:12,Premium,2,2,1,0,4,6,11,0,0.8966666666666668
177,72,177,72,178,73,4.65,105,afternoon,summer,mobile,F,Cargo Pants,Puma,1990055,2341242,15,1022,high,purchase,2024-06-07 12:26:38,Premium,0,2,1,4,4,6,12,0,0.8833333333333334
130,367,130,367,131,368,4.11,196,afternoon,summer,desktop,M,Polo Shirt,Gucci,1779560,2372747,25,27,medium,cart,2024-06-07 12:50:16,Premium,0,2,0,11,4,6,12,0,0.7033333333333335
186,196,186,196,187,197,4.55,30,afternoon,summer,desktop,F,Sunglasses,The North Face,1275143,1536317,17,1769,high,purchase,2024-06-07 15:10:32,Premium,0,2,0,17,4,6,15,0,0.85
93,318,93,318,94,319,4.91,296,evening,summer,mobile,M,Jacket,Levi's,1624454,2030568,20,1096,medium,cart,2024-06-07 18:59:00,Premium,1,2,1,9,4,6,18,0,0.9700000000000001
168,331,168,331,169,332,2.35,158,evening,summer,mobile,F,Cargo Pants,The North Face,339198,408673,17,275,low,view,2024-06-07 19:10:26,Budget,1,2,1,4,4,6,19,0,0.1166666666666667
74,435,74,435,75,436,4.75,214,evening,summer,mobile,M,Jacket,Carhartt,430268,494562,13,1752,high,cart,2024-06-07 19:31:58,Budget,1,2,1,9,4,6,19,0,0.9166666666666666
122,241,122,241,123,242,3.74,69,evening,summer,desktop,M,T-shirt,Adidas,1795395,2216538,19,812,high,cart,2024-06-07 19:44:18,Premium,1,2,0,19,4,6,19,0,0.5800000000000001
134,60,134,60,135,61,4.65,139,evening,summer,mobile,M,Coat,Bershka,422227,548347,23,191,high,purchase,2024-06-07 20:28:25,Budget,1,2,1,5,4,6,20,0,0.8833333333333334
186,130,186,130,187,131,4.9,165,morning,summer,mobile,M,T-shirt,Tommy Hilfiger,1660445,2184797,24,556,high,view,2024-06-08 07:56:00,Premium,2,2,1,19,5,6,7,1,0.9666666666666668
23,66,23,66,24,67,3.43,390,morning,summer,mobile,F,Shoes,Calvin Klein,1141158,1391657,18,1041,high,cart,2024-06-08 08:48:03,Premium,2,2,1,13,5,6,8,1,0.47666666666666674
44,475,44,475,45,476,4.15,400,morning,summer,mobile,F,Coat,H&M,2346414,2666380,12,380,high,cart,2024-06-08 09:22:29,Luxury,2,2,1,5,5,6,9,1,0.7166666666666668
150,317,150,317,151,318,4.87,30,afternoon,summer,desktop,M,Cardigan,H&M,1854010,2472014,25,1674,high,purchase,2024-06-08 14:10:47,Premium,0,2,0,3,5,6,14,1,0.9566666666666667
21,169,21,169,22,170,4.08,394,afternoon,summer,tablet,M,Shirt,Nike,882444,1026098,14,1241,high,view,2024-06-08 14:19:17,Mid,0,2,2,12,5,6,14,1,0.6933333333333334
55,334,55,334,56,335,4.44,275,afternoon,summer,desktop,M,Sneakers,Nike,1990813,2427821,18,1286,high,cart,2024-06-08 16:42:44,Premium,0,2,0,16,5,6,16,1,0.8133333333333335
172,65,172,65,173,66,4.42,40,afternoon,summer,desktop,F,Jeans,Tommy Hilfiger,1661318,2102935,21,864,high,purchase,2024-06-08 17:48:46,Premium,0,2,0,10,5,6,17,1,0.8066666666666666
158,307,158,307,159,308,2.97,21,evening,summer,mobile,M,Jeans,Nike,1649471,1963657,16,665,medium,view,2024-06-08 18:02:18,Premium,1,2,1,10,5,6,18,1,0.3233333333333334
116,270,116,270,117,271,3.3,205,evening,summer,desktop,F,Boots,Calvin Klein,2213103,2911978,24,1950,medium,cart,2024-06-08 18:06:51,Luxury,1,2,0,2,5,6,18,1,0.4333333333333333
141,191,141,191,142,192,4.04,172,evening,summer,desktop,M,Skirt,H&M,325023,422108,23,196,high,cart,2024-06-08 18:12:38,Budget,1,2,0,15,5,6,18,1,0.68
157,274,157,274,158,275,3.13,219,evening,summer,tablet,M,Hat,H&M,1636752,2125652,23,904,medium,cart,2024-06-08 18:56:12,Premium,1,2,2,7,5,6,18,1,0.37666666666666665
31,410,31,410,32,411,4.91,92,evening,summer,desktop,M,Dress,Lacoste,1836548,2267344,19,1989,high,purchase,2024-06-08 18:57:30,Premium,1,2,0,6,5,6,18,1,0.9700000000000001
18,358,18,358,19,359,4.54,283,evening,summer,mobile,M,Boots,Tommy Hilfiger,1285464,1691400,24,120,high,purchase,2024-06-08 19:29:47,Premium,1,2,1,2,5,6,19,1,0.8466666666666667
95,108,95,108,96,109,4.42,300,evening,summer,mobile,F,Shoes,Levi's,1789727,2033781,12,692,high,view,2024-06-08 21:46:32,Premium,1,2,1,13,5,6,21,1,0.8066666666666666
131,273,131,273,132,274,4.51,372,evening,summer,tablet,M,Dress,Zara,1181038,1514152,22,1062,high,view,2024-06-08 21:58:35,Premium,1,2,2,6,5,6,21,1,0.8366666666666666
135,323,135,323,136,324,3.78,381,evening,summer,tablet,F,Coat,Calvin Klein,880026,988794,11,91,medium,cart,2024-06-08 23:26:58,Mid,1,2,2,5,5,6,23,1,0.5933333333333333
115,481,115,481,116,482,3.67,120,night,summer,mobile,M,Shirt,Calvin Klein,2003758,2473776,19,326,high,cart,2024-06-09 00:33:31,Luxury,3,2,1,12,6,6,0,1,0.5566666666666666
13,479,13,479,14,480,3.48,72,night,summer,tablet,F,Sweater,Ralph Lauren,1827598,2404735,24,1402,high,cart,2024-06-09 03:36:27,Premium,3,2,2,18,6,6,3,1,0.49333333333333335
127,25,127,25,128,26,4.08,127,night,summer,mobile,M,Coat,Gucci,1436661,1632570,12,1286,high,purchase,2024-06-09 04:36:09,Premium,3,2,1,5,6,6,4,1,0.6933333333333334
14,32,14,32,15,33,4.17,68,morning,summer,tablet,F,Polo Shirt,Zara,2324205,2582450,10,26,high,cart,2024-06-09 06:08:23,Luxury,2,2,2,11,6,6,6,1,0.7233333333333333
47,222,47,222,48,223,2.79,294,morning,summer,mobile,M,Blouse,Levi's,1141996,1427495,20,1365,low,view,2024-06-09 06:37:29,Premium,2,2,1,1,6,6,6,1,0.26333333333333336
29,411,29,411,30,412,2.3,193,morning,summer,tablet,F,Blouse,The North Face,1996575,2662100,25,1988,medium,view,2024-06-09 08:56:34,Premium,2,2,2,1,6,6,8,1,0.09999999999999994
153,485,153,485,154,486,4.26,285,afternoon,summer,desktop,F,Shoes,Pull&Bear,461203,598965,23,1272,high,purchase,2024-06-09 13:02:03,Budget,0,2,0,13,6,6,13,1,0.7533333333333333
107,77,107,77,108,78,4.44,233,afternoon,summer,desktop,M,Sunglasses,Gucci,1894096,2459866,23,1724,high,purchase,2024-06-09 14:23:04,Premium,0,2,0,17,6,6,14,1,0.8133333333333335
21,82,21,82,22,83,4.58,212,afternoon,summer,mobile,F,Coat,Uniqlo,370531,451868,18,512,high,purchase,2024-06-09 16:38:42,Budget,0,2,1,5,6,6,16,1,0.86
30,257,30,257,31,258,3.11,233,afternoon,summer,mobile,F,Jacket,The North Face,2248069,2919571,23,597,high,cart,2024-06-09 17:43:17,Luxury,0,2,1,9,6,6,17,1,0.36999999999999994
78,110,78,110,79,111,4.5,190,evening,summer,mobile,F,Sweater,The North Face,920937,1151172,20,281,high,purchase,2024-06-09 18:10:46,Mid,1,2,1,18,6,6,18,1,0.8333333333333334
83,116,83,116,84,117,3.98,130,evening,summer,tablet,F,Bag,H&M,2588022,2875581,10,1836,high,cart,2024-06-09 20:03:55,Luxury,1,2,2,0,6,6,20,1,0.66
173,263,173,263,174,264,3.83,347,evening,summer,tablet,F,Boots,Bershka,547779,711402,23,511,medium,view,2024-06-09 20:56:02,Mid,1,2,2,2,6,6,20,1,0.61
42,39,42,39,43,40,4.61,361,evening,summer,tablet,M,Sweater,H&M,1017354,1255993,19,1002,high,cart,2024-06-09 21:06:25,Premium,1,2,2,18,6,6,21,1,0.8700000000000001
165,296,165,296,166,297,4.92,127,evening,summer,tablet,F,Hat,Gucci,2417107,2984083,19,427,high,purchase,2024-06-09 21:59:04,Luxury,1,2,2,7,6,6,21,1,0.9733333333333333
176,102,176,102,177,103,4.46,98,evening,summer,tablet,M,Shoes,Gap,1288661,1571538,18,943,medium,view,2024-06-09 23:20:24,Premium,1,2,2,13,6,6,23,1,0.82
177,13,177,13,178,14,4.42,352,night,summer,tablet,M,Dress,Calvin Klein,2222802,2778503,20,618,high,purchase,2024-06-10 00:26:54,Luxury,3,2,2,6,0,6,0,0,0.8066666666666666
39,453,39,453,40,454,3.49,223,night,summer,desktop,F,Sweater,Nike,504095,672127,25,466,medium,view,2024-06-10 00:33:16,Mid,3,2,0,18,0,6,0,0,0.49666666666666676
41,297,41,297,42,298,3.96,321,night,summer,tablet,F,Jeans,Uniqlo,1241165,1426627,13,478,high,cart,2024-06-10 02:40:00,Premium,3,2,2,10,0,6,2,0,0.6533333333333333
73,211,73,211,74,212,2.8,200,night,summer,tablet,F,Blouse,The North Face,2233818,2901063,23,1069,medium,view,2024-06-10 02:50:21,Luxury,3,2,2,1,0,6,2,0,0.2666666666666666
